,Unnamed: 0,author_link,author_name,stars,date,title,body
11,11,/users/citrusmarcus,citrusmarcus,1,2023-01-09T08:50:02+01:00,"
Скучный документальный продакшн ","
Пошли с сыном. С самого начала уже почуяли что то не то. Голос за кадром в первые 10 минут саги сразу обозначил скуку - отсутствие сюжета под прикрытием картинки и пафосных линейных диалогов. И увы эта линия по всей видимости выдерживалась до конца этого документального кино про миры параллельных вселенных. У этой картины не было художественных задач, это скорее документальная видеофиксация жизни существ водного мира в стиле канала Discovery.Мы вытерпели 1,5 часа с 6 минутным антрактом. Встали и ушли. Это очень странно спустя 16 лет получить безидейное красочное ничто на угасшей волне предыдущего успеха. Это провал Кэмерона и жирный неуд в его карьере. Ни о каких сиквелах безусловно не может быть и речи, проект надо закрывать чтобы не запороть репутацию. Мы "
12,12,/users/blondddeee,Blondddeee,1,2023-01-08T23:53:23+01:00,"
Жестокая и бессмысленная чушь ","
Бездарно потраченные 3 часа. Фильм может понравиться только лишь живодерам, которые могут смотреть как 30 минут убивают животных. Еще можно добавить отсутствие смысла. От слова совсем. Супер герой Джейк из 1 фильма превращается в труса, который весь фильм бегает плачет унижается и прячется. Его воспитанник предает весь народ за 2 секунды без всякого объяснения. Много ненужной жестокости. Спецэффекты так себе, как будто играешь в игру на Sony PlayStation. "
13,13,/users/irina154,Kitt1545730,5,2022-12-15T23:18:13+01:00,"
""Аватар. Путь воды"" 2022, продолжение знаменитого ""Аватара"",  13 лет ждали, и вот он вышел. Без недостатков не обошлось.  ","
Здравствуйте, читатели моего отзыва.Наконец то вышел этот фильм, который я так ожидала. Если вы так же ждали его с нетерпением, мой отзыв для вас, с удовольствием поделюсь впечатлениями..Честно говоря, я немного волновалась перед просмотром, что продолжение будет хуже первого фильма. Забегая вперед, скажу вам, что ничуть не хуже оказалась вторая часть.""Аватар. Путь воды"" 2022 идет 3 часа 12 минут, и весь фильм я посмотрела на едином дыхании, хотя перед просмотром такое длительное время фильма меня напрягло, но беспокойство мое не оправдалось.Сначала коротко и без спойлеров о содержании.После принятия образа аватара солдат Джейк Салли становится предводителем народа на'ви и берет на себя миссию по защите новых друзей от корыстных бизнесменов с Земли. Теперь ему есть за кого бороться — с Джейком его прекрасная возлюбленная Нейтири. Когда на Пандору возвращаются до зубов вооруженные земляне, Джейк готов дать им отпор.По большому счету ""Аватар. Путь воды"" 2022 является продолжением событий, на котором закончился первый фильм, спустя десять лет.Так что в первых кадрах нам быстренько показывают то, что за эти 10 лет произошло.Семья Салли мирно живет на планете Пандора.Живут они дружно и счастливо до поры до времени, потому что люди не оставляют идеи завладеть океанами Пандоры, на этот раз они изготовляют собственных Аватаров и отправляют космические корабли на захват планеты.Описывать битвы и сюжетные ходы я считаю не к чему, смотрите и получайте удовольствие, дальше углубляться в события я не буду, что б не спойлерить.Расскажу о героях этого фильма.По прежнему главный герой фильма-принявший образ Аватара бывший солдат Салли и в роли Аватара, как и в первом фильме американский актер Сэм Уортингтон, и он по прежнему великолепен, как будто не прошло столько лет с первого фильма. 










В роли его возлюбленной, Нави, так же как и в первом фильме потрясающая Зои Салдана. 










Я считаю, что это очень здорово, что в самых основных ролях те же самые актеры, я считаю это большим плюсом нового фильма.Появились так же и новые герои- трое их детишек. Причем двое из них родились у них, а третий-приемыш, но глядя фильм, видно что они всех своих детей любят одинаково, не делают разницу между своими детьми и приемышем. 










 










Хочу еще сказать о плюсах этого фильма.Графика и визуал стали еще красивее, чем в первом фильме, каждый кадр просто поражает воображение, хотя это трудно описать, так как мы все помним, как хорош был первый фильм и даже удивительно, что второй фильм смогли сделать еще лучше, я получила огромное эстетическое наслаждение, когда его смотрела.Минус визуала этого фильма для меня, возможно для вас это минусом не будет-очень много синего цвета на экране.Конечно, это красиво, не спорю. На за три часа двенадцать минут немного начинает раздражать. 










Особенно красива ""Водная"" часть фильма, то есть, те события, которые происходят на воде и под водой.В этом фильме очень много событий связано именно с водным пространством Пандоры,Мы ведь помним, что Пандора-планета, богатая океанами.Так вот, если в первом фильме большая часть прошла в воздухе и на суше, тут немного изменили локации. 










 










 










Хочу заметить, что этой части много экранного времени уделяется детям Салли и его возлюбленной, они как бы оттесняют взрослых на второй план.Понравилось мне и то, что в этом фильме есть некий посыл, который не всем, наверно понравится, но его не обойдешь.Семья Салли живет в гармонии с природой, а земляне показаны захватчиками и уничтожителями природы.Поэтому, конечно, за семью Салли переживаешь, очень хочется, что б они отстояли свою планету. 










 










Концовка фильма, конечно очень предсказуемая, но собственно, я не представляю себе этот фильм с другой концовкой.Кроме того, хочу заметить, что в конце фильма есть ну очень большой посыл на третью часть фильма, так как хоть в картине ""Аватар. Путь воды"" 2022 в конце мы получаем ответы на все вопросы и все логические линии закрываются, но здорово чувствуется незавершенность истории семьи Аватаров и то, что еще какие-то события назревают. 










 










Конечно, нельзя не отметить и замечательный саундтрек, который написан специально для этого фильма.Написал этот саундтрек американский композитор Саймон Франглен, который озвучивал этот фильм.Искать название этой песни бесполезно, так как она для этого фильма специально написана. 










 










 










Рекомендую к просмотру, смотрите и получайте удовольствие.Скоро длинные новогодние праздники, можно посмотреть этот фильм всей семьей, или с друзьями, я думаю, он понравится и взрослым, и детям. "
14,14,/users/sasha2015,sasha2015,2,2023-01-03T06:40:46+01:00,"
Продолжение ""Танцев с волками в космосе - 2"" ","
Еще первый ""Аватар"" был такой пииип... Но Камерон оказался хорошим дельцом и рекламщиком. Заставил толпу зрителей тупо пялится в ядовито-синий экран, как зомби. Все его новшество было в том, что если в обычных фильмах зеленый экран занимал только незначительную часть времени. То в ""Аватаре"" он был тотально 90%. Более того, даже герои главные были в 3D. А когда в фильме стали хвостами подключать как гаджеты, то это был полный атас. Всякие НЛП спецы и прочие извращенцы просто курят в сторонке. В общем, срубили бабла весьма прилично.Однако, прошло приличное время и решили голливудские боссы повторить этот трюк. Благо, народ уже окончательно офонарел после ковидов, карантинов и санкций.Сюжет не стали менять. В общем, злобные людишки пытаются опять напакостить несчастным синим (или все-таки зеленым?) человечкам. Единственное, решили добавить подростковых проблем. Ну куда без них? Это ведь удобно. Это и про детей, и про войну, и про семью, и про политику, и про секас. Ведь в детском фильме не станешь про это тележить. Хотя чего только в нынешнем Голливуде не отчебучивают.Про актерскую игру говорить не приходится.Музыка? А она там была разве?Спецэффекты и картинка на уровне. Но кого этим удивишь сейчас? Если кто-то будет тащиться от этого, то мне жаль их. Из леса что ли только что вышли? Вам мало компьютерных игр и прочих фильмецов?Фильм очень затянут и нуден. А про абсурд который там творится это просто отдельный длинный разговор, как про стрелы против бронестекла, драконов против пепелацов и глухих спецназовцев в индейской шкуре.А вообще, конечно, это человеконенавистнеческий фильм. Люди это пииип, предатели это гуд, а все хорошее нереально и кислотно. Мда...Впрочем, уверен, что бабла Камерон и Ко срубят прилично. Нынешнее зомбированное население схавает только за милую душу.Настоятельно не рекомендую этот фильм. Ну если вы только не упоротый фанат Камерона и Аватара. "
15,15,/users/vekabi37,vekabi37,5,2023-02-13T21:58:47+01:00,"
Путешествие в мир Аватара: впечатления, которые останутся навсегда ","
""Аватар: Путь воды"" – это великолепный фильм, который просто невозможно не оценить. Это не только визуальный шедевр, но и история, которая заставляет задуматься о важных этических и экологических вопросах. Фильм рассказывает о мире, в котором люди исследуют далекую планету, и развивается неожиданная дружба между аватаром и обитателями планеты. Визуальные эффекты фильма просто захватывающие, и вы почувствуете себя как настоящий участник мира Аватара. Актеры показали себя на высшем уровне, и их исполнение дополняет все впечатления от фильма. Сюжет фильма затягивает и не дает отпустить до самого конца. В целом, ""Аватар: Путь воды"" – это фильм, который обязательно стоит посмотреть. Он оставит у вас незабываемые впечатления и заставит задуматься о том, как важно уважать и защищать природу. Это не только шедевр кинематографии, но и важный социальный знак времени. Я рекомендую этот фильм всем, кто любит хорошие истории и визуальные шедевры. 










 "
16,16,/users/alinelis,alinelis,2,2023-01-05T10:33:18+01:00,"
 Ожидала большего ","
Здравствуйте мои дорогие читатели.Вчера была на кинопремьере - Аватар: Путь воды (2022, фильм) .Впечатления не самые хорошие. Ожидала я , конечно, большего. 










Аватар Путь воды 2022 смотреть бесплатноПервый фильм на меня произвел куда лучшее впечатление. Графика, сюжет, герои - все захватывало с первых минут.Второй же фильм получился затянутым и не таким интересным. 










Аватар Путь воды 2022 смотреть в хорошем качествеКонечно, уровень графики на должном уровне, но вот все остальное оставляет желать лучшего.Сюжет по трейлеру должен быть интересным, однако на практике все не так радужно. Мне не понятно зачем было растягивать сюжетную линию на 3 часа, можно было уложиться и за пару часов. Получилось бы, наверное, интереснее и динамичнее. 










Аватар Путь воды 2022 смотреть в кино Игры актеров я особо не увидела. Фильм похож скорее на мультик с компьютерной графикой. Это скорее понравится любителям компьютерных игр.Так что я не рекомендую фильм к просмотру.         "
17,17,/users/a1fa99,A1fa99,5,2023-03-05T12:31:28+01:00,"
Потрясающий фильм ","
О фильмеРежиссер - Джеймс КэмиронГод производства - 2022Жанр - фантастика, фэнтези, боевик, приключенияСтрана - СШАПремьера в мире - 6 декабря 2022 Время - 192 мин.В главных ролях:Сэм УортингтонЗои СалданаСигурни УиверСтивен ЛэнгКейт УинслетКлифф КёртисДжоэль МурСи Си Эйч ПаундерИди ФалькоБрендан Коуэлл 










Кратко о сюжетеФильм ""Аватар: Путь воды"" — это прямое продолжение первого Аватара. После того, как Джейк Салли принял окончательно форму аватара, он становится предводителем народа на'ви. Теперь ему предстоит защищать свою семью и народ от корыстных бизнесменов с Земли. 










Что понравилось:Завораживающая графика, виды Пандоры - они просто великолепны, музыка, сюжет, всё было на высоте! Заметно, что очень сильно прокачали графику по сравнению с первой частью. 










На счёт музыки - здесь она великолепна. Напомню, что композитором первого фильма являлся Джеймс Хорнер, который должен был написать музыку и для второго фильма ""Аватар: Путь воды"", но он погиб в авиакатастрофе. Его место занял Саймон Фрэнглен, который, по моему мнению смог перенести атмосферу музыки из первого фильма. Вывод:""Аватар: Путь воды"" - это фильм, в котором сочетаются потрясающие визуальные эффекты, увлекательная история и милые персонажи. Этот фильм не только переносит своих зрителей в мир потрясающей красоты, но и исследует глубины любви, дружбы и прощения. Каждый аспект этого фильма был проработан мастерски, от захватывающих визуальных эффектов до замысловатого развития персонажей и хорошо написанных диалогов. Как поклонник фантастических фильмов, я могу с уверенностью сказать, что ""Аватар: Путь воды"" - это обязательный к просмотру фильм! Этот фильм не только занимательный, но и эмоционально заряженный и по-настоящему вдохновляющий. Я настоятельно рекомендую ""Аватар: Путь воды"" всем, кто ищет незабываемые кинематографические впечатления. Спасибо за внимание. "
18,18,/users/wow-chernika,WOW Chernika,5,2023-01-06T20:02:35+01:00,"
Аватар: Путь воды💙Масштабная новинка, 13 лет ожидания.Стоит ли тратить 3 часа на просмотр?  ","
Всем доброго времени суток! 13 лет назад посмотрев первую часть Аватара в кинотеатре влюбилась в него и с нетерпением ждала вторую часть и вот наконец-то вышел ""Аватар: Путь воды"". 










Продолжительность Фильм идет 192 минуты. Жанр Фантастика, приключения, боевик. Режиссер Джеймс Кемерон.Описание После принятия образа аватара солдат Джейк Салли становится предводителем народа на'ви и берет на себя миссию по защите новых друзей от корыстных бизнесменов с Земли. Теперь ему есть за кого бороться — с Джейком его прекрасная возлюбленная Нейтири. Когда на Пандору возвращаются до зубов вооруженные земляне, Джейк готов дать им отпор.Сюжет Во второй части продолжается история из первой части с вторжением землян. Сюжет интересный, масштабный, красиво снят, и смотрится легко. В конце фильма стало понятно, что третья часть будет выпущена в 2024 году, не знаю будет ли она на столько масштабная как первые две, смогут ли ее снять всего за год.  










 










Достоинства Шикарные виды, природа, сюжет, режиссер, трогательные моменты, масштабность, актерская игра, финал, музыка. Недостатки Немного затянуто, продолжительность. Вывод Фильм ""Аватар: Путь воды"" мне очень понравился, своим трогательным сюжетом, масштабностью, актерской игрой. Несмотря на продолжительность 3 часа к просмотру конечно же рекомендую и с нетерпением жду третью часть. Всем спасибо за внимание и хорошего просмотра. "
19,19,/users/fleurdelis89,fleur_de_lis89,4,2022-12-29T13:45:46+01:00,"
Фильм Аватар: Путь воды о том, что жить нужно в мире и заботе о своих близких и о Земле ","
Всем привет!Сегодня я хочу поделиться с Вами впечатлениями от просмотра фильма Аватар: Путь воды. Данное продолжение нашумевшего фильма Аватар зрители ждали 13 лет. 










Аватар: Путь водыСюжетПосле принятия образа аватара солдат Джейк Салли становится предводителем народа на’ви и берет на себя миссию по защите новых друзей от корыстных бизнесменов с Земли. Теперь ему есть за кого бороться - с Джейком его прекрасная возлюбленная Нейтири. Когда на Пандору возвращаются до зубов вооруженные земляне, Джейк готов дать им отпор.Общие сведенияНаименование: Аватар: Путь водыЖанр: фантастика, фэнтези, боевик, приключения.Продолжительность: 192 минуты.Режиссер: Джеймс Кэмерон.В ролях: Сэм Уортингтон, Зои Салдана, Сигурни Уивер, Стивен Лэнг, Кейт Уинслет, Клифф Кёртис.Главные героиОсновные герои первого фильма Аватар присутствуют и во втором, будет продолжена их история, а также появятся и новые персонажи.Мои впечатления от просмотраДействие фильма повествует о семье Салли, которая противостоит землянам, которые снова вторглись в Пандору. Джейк является предводителем народа на’ви, и у него с Нейтири появились дети, а также приемная дочь Кири, чьи характеры раскрыты достаточно неплохо. А вот о самом Джейке информации практически нет, а что там было 13 лет назад в первой части вспомнить достаточно сложно, поэтому лучше перед просмотром фильма Аватар. Путь воды пересмотреть первый фильм. 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь водыДжейк покидает свое племя вместе со своей семьей, и решает затеряться в другой части планеты среди других племен, живущих в морской стихии. Сам подводный мир Пандоры завораживает своей удивительной красотой. 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь водыСюжет фильма достаточно простой, повествующий о том, что жить нужно в мире, а также заботиться о Земле и своих близких. Такая философия покажется близкой очень многим. Но при этом в фильме достаточно приключений, действий, а также есть душевные и трогательные моменты, вообще в фильме хорошо переданы эмоции и переживания героев. Фильм получился эмоциональным и невероятно красивым с хорошей игрой актеров. В нем также показана сама жизнь, семейные ценности, дружба, взаимоотношения между родителями и детьми, поиск своего места в жизни. Визуальные эффекты, режиссерская и актерская работа очень хороши. В конце фильма присутствует намек на выход третьей части фильма. Кстати, в сети уже есть информация о выходе ещё трех фильмов.ВыводФильм Аватар: Путь воды оказался очень трогательным и эмоциональным с красивыми кадрами и качественной съемкой. 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь водыМир Пандоры и народ на’ви не оставят никого равнодушными, разнообразие флоры и фауны просто поражает. Что касается сюжета, то он захватывающий, но в тоже время простой и предсказуемый, где-то перекликается и повторяется с первым фильмом. 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь воды 










Аватар: Путь водыСам фильм атмосферный и живой, эмоциональный и невероятно красивый с отличными визуальными эффектами, а также спецэффектами, который поражает масштабами картины. Больше всего экшена ближе к финальной сцене. Фильм на мой взгляд затянут и его продолжительность оказалась долгой. 










Аватар: Путь водыРекомендую к просмотру фильм Аватар: Путь воды! "
20,20,/users/maiiasib,MaiiaSib,5,2022-12-27T02:12:20+01:00,"
Когда больше не знаешь чем удивить, надо пробить эмоции. Вот, что сделал Джеймс Кемерон ","
Я рыдала, я била себя по щекам и губам, чтобы не орать от диких эмоций, переполнивших меня при просмотре данного фильма. Я хваталась за голову, рвала на себе волосы, щеки - такого эмоционального фильма я еще не смотрела. Это очень эмоциональный фильм. Фильм просто сковырнул все чувствительные области в моей психике. Господи, я никогда не видела таких эмоционально воздействующих фильмов. Белым бим черное ухо отдыхает. Хатико нервно курит в сторонке. Этот фильм меня поразил, надавал мне по щам, треснул меня по черепушке, мне снесло крышу от этих диких эмоций.Я пришла в кинотеатр не для того, чтобы рыдать и царапать себе щеки. Я пришла в кинотеатр для того, чтобы убедиться, что Джеймс Кемерон сдулся и фильм провалится в прокате. Но неее, такой фильм не провалится в прокате. Фильм знает чем удивить, поразить, знает куда надо нажать. 










Сюжет повторяется. По сути история та же. ГГ сдал в харизме и уме.Просто в этом фильме из рукавов достали козыри. Те самые козыри, которые сковырнут чувства любого человека. Они и пробили меня на сильные эмоции. Я очень рада, что сходила в кинотеатр, получила дозу сильных эмоций. 










Зачин на продолжение получился мощным и отныне я буду ждать третий фильм. "
21,21,/users/glamorousmary,glamorous_mary,5,2023-01-27T19:23:00+01:00,"
Фантастический фильм с классной графикой и неплохим сюжетом. Оставил приятное впечатление даже тем, кто не смотрел первую часть ","
Приветствую всех читателей!🤗 Наверное этот фильм является одним из самых разрекламированных среди блогеров, не считая Чебурашки.Так как альтернативы особой в кинотеатрах нет, то я пошла смотреть. Фантастика не самый любимый мой жанр, но в 3D смотреть всегда впечатляет.  










Нейтири Первую часть я не смотрела, поэтому в начале было немного скучновато, но в целом понятно что произошло.По комментариям некоторых блогеров, были даны советы уделить вниманию женскому общению в фильме. Как общаются и ведут себя женщины в тех или иных обстоятельствах. Здесь можно сделать выводы о роли женщин в решении разных вопросах и отношениях в женском кругу и в семье.  










РоналНо и кроме тем женственности можно увидеть темы дружбы, предательства, поиска себя и конечно же мужества.  










ЦиреяНекоторые фразы в фильме очень вдохновляют, но я не записывала. Мне запомнилась последняя фраза в конце, что предназначение мужчины это быть защитником.  










Ло'ак и ПайяканВообще тема семьи и верности раскрыта достаточно хорошо. Семейные отношения играют большую роль в фильме и жизни героев.  










Кири Хорошо то, что хорошо заканчивается и в конце побеждает добро и любовь.💖Такой финал всегда очень нравится. "
22,22,/users/evgeniyhm,evgeniy_hm,5,2023-03-25T14:32:54+01:00,"
Отпуск на Бали ","
Чем-то напомнило релокацию в связи с накалённой обстановкой в лесу. Смотрел на английском в кинотеатре. Язык знаю плохо, но можно и на китайском смотреть, всё равно будет понятно. Это первый плюс фильма) Первая часть понравилась больше, потому что был моложе и потому что это было что-то принципиально новое. Вторая часть - это всего лишь продолжение. Стоит смотреть в разрешении не ниже 360, иначе не отличите Лесных аватаров от Морских. Чуть не заплакал в одном моменте в конце, но вовремя взял себя в руки) Определённо стоит посмотреть с девушкой или женой, так как они то уж точно не смогут сдержать эмоций.  "
23,23,/users/smirinay,SmIrinaY,5,2023-03-13T18:34:33+01:00,"
Шикарное продолжение  ","
Здравствуй читатель моего отзыва! Наконец-то я увидела продолжение, 13 лет ожиданий и вот я уже сижу в кинотеатре и большим попкорном и пивом 😀 и смотрю продолжение одного из самых знаменитых и запоминающихся фильмов нашего времени. Да, как обычно все шедевры Кэмерона идут продолжительное время, вот и этот Аватар стал не исключением, 3 часа захватывающей картинки, которая держит тебя в предвкушении чего то необычного и совершенно нового. Не знаю откуда столько негативных отзывов, лично я увидела все чего ожидала, спецэффекты, хорошая игра актера, красивый подводный мир и захватывающий сюжет. Три часа пролетели на одном дыхании. Эта часть не уступает первой части, я бы сказала захватила меня она еще больше. Не зря я ждала 13 лет, надеюсь следующие части не придется столько ждать.  "
24,24,/users/zorikto-0,Зор и К,3,2022-12-21T05:40:15+01:00,"
Путь бабла ","
 Долгожданное продолжение Аватара, к моему сожалению, не принесло каких-то новых эмоций. Видеоряд конечно поражает воображение, но смысловая нагрузка практически отсутствует. Сюжет фильма по-сути повторяет первый Аватар, с добавлением новых персонажей.  Основная часть фильма проходит в новой локации: у племени на'ви из рифов, которые обитают на берегу океана. Соответственно много подводных и надводных съемок, а также нам показывают экзотических морских животных, населяющих Пандору. Из персонажей добавляются дети Джейка Салли и рифовые на'ви.  Всё остальное по сути прежнее: злобные земляне стараются подчинить себе Пандору, чтобы выкачивать из неё ресурсы. Особенность ""Пути воды"" может быть лишь в том, что нам показали самый ценный ресурс Пандоры. Первый Аватар был революционным фильмом, хотя тоже с наивным сюжетом. Второй Аватар пытается взять зрителя за живое морскими съемками. Они конечно впечатляют, но уже не поражают воображение. На мой взгляд Джеймс Кэмерон пошёл по лёгкому пути и решил, как говорится, ""срубить бабла"" на фоне успеха первого фильма.  P. S. Почему-то меня не покидала мысль о параллелях на'ви с индейцами, а также осмелится ли кто-нибудь в США снять такой же масштабный фильм о колонизации и истреблении американских индейцев. А может быть этот фильм о них?  "
25,25,/users/remark2707,remark2707,3,2022-12-18T21:41:35+01:00,"
Скучно ","
Я очень люблю первую часть Аватара, много раз его смотрели и очень ждали продолжения. Что касается второй части - красиво, музыкально, и лично по моим ощущениям скучно. Очень растянули сюжет, на 2 часу я уже еле удерживала свой интерес на фильме. Слишком детально стали рассказывать о жизни каждого персонажа, ушли от главных героев. Это все долго и нудно. С сюжетом намудрили, вроде много всего происходит и в то же время как-то пресно. Не цепляет. Экшн только на 3 часу просмотра, а до этого 2 часа неспешного сюжета. Первая часть была значительно лучше, интереснее. В общем и целом просто красивый неплохой фильм. Сильно много от него не ожидайте. Второй раз не осилю его. "
26,26,/users/oleg-krav,oleg krav,2,2023-03-20T22:29:50+01:00,"
Фильм разочаровал мои ожидания. ","
Ждал, ждал, ждал...И... надежды не оправдались.На первый Аватар 2009 года ходил дважды в кинотеатр, и тогда просто запал на этот фильм.Но Аватар: Путь воды 2022 разочаровал. Хотя режиссёр тот же. Джеймс Камерон.Сюжетная линия - тщетное повторение пройденного материала. Ничего нового. Сценарий провальный.Даже это касается компьютерной графики. Всё то же самое.Но в этом Аватаре много жестокости, стрелялок и прочего напичканного негатива. То, чем и так переполнены современные ленты. А это порядком достало.Где добро, где романтика, где всё это?Фильм затянут, более 3-х часов. И концовка ожидаемая.В-общем, ждал, когда же титры...От будущей третьей части уже ничего выдающегося не жду. И, скорее всего, не пойду.Аватар: Путь воды оцениваю на 2 балла из 5, и то, исключительно, за красивый океан и спецэффекты.И меня нисколько не удивило, что ни одного Оскара фильм так и не получил. "
27,27,/users/victoriya888,Victoriya888,5,2023-02-03T09:09:33+01:00,"
📽 Потрясающая визуализация и важные темы! Не смотря на недочёты невозможно снизить оценку. ","
Мне очень нравится фильм Аватар! Первую часть я смотрела 3 раза, один из них в кинотеатре и просто в восторге от него!С нетерпением ждала выхода второй части и вот в декабре 2022 года, наконец-то, состоялась его премьера:АВАТАР: ПУТЬ ВОДЫ 










Аватар: путь воды 2022 отзывыРежиссёр и сценарист: Джеймс КэмеронЖанр: эпическая научная фантастика, боевик, приключенияАктёрский состав сохранился, плюс добавились новые персонажи. 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывыМне очень нравится с какой точностью и реалистичностью передана мимика и эмоции компьютерным героям. 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывыВидно, что для съёмок фильма использовались самые передовые технологии, которые сделали этих персонажей такими достоверными. 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывыКартина восхищает своей визуализацией! 










Аватар: путь воды 2022 отзывыЭтот Аватар называется путь воды, поэтому в нём много кадров с потрясающими подводными видами. 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывыКрасивые виды показывают зрителю о неограниченных возможностях нашей природы и напоминают об ответственности человечества за её сохранность. 










Аватар: путь воды 2022 отзывы 










Аватар: путь воды 2022 отзывыЖизнь племени, их устои, порядки и отношение к животным ставится примером на контрасте с поведением людей, цель которых только жажда наживы. 










Аватар: путь воды 2022 отзывыАвтор фильма затронул много актуальных тем, очевидна тема экологии, есть семейные отношения, которые растрогают каждого зрителя (были моменты, когда я рыдала в кинотеатре). 










Аватар: путь воды 2022 отзывыЕсть элементы и боевика, так как здесь, как и в первой части, по сюжету защита планеты от нападения людей. 










Аватар: путь воды 2022 отзывыВидно, что режиссёр хотел зацепить каждого зрителя, поэтому моментами здесь проскальзывает что-то похожее на Титаник, ведь он не может оставить равнодушным, затронута личная семейная трагедия, которая заставит переживать, для любителей стрелялок найдутся и такие кадры. Но, не смотря на это переплетение всего, как будто для больших сборов фильма, он всё равно на столько потрясающе красивый, несущий правильный глубокий смысл, что однозначно заслуживает высшей оценки! 👍Конец фильма предполагает продолжение. Когда выйдет продолжение Аватара: третья часть уже снята, сейчас на стадии монтажа. Всего же их пока задумано пять. Я с нетерпением буду ждать премьеры третьей части!Однозначно рекомендую к просмотру! 📌 Много интересных фильмов и сериалов - Здесь "
